student_id,academic_year,online_access_count,test_scores,project_grades,assignment_completion,final_points,final_grade,graduate,semester,engagement_score
1691,2020,7,18.1,16.56,15.87,17.0035,A,1,1,0.466755189
1692,2022,4,14.26,14.96,19.28,15.76,B,1,1,0.522083678
1693,2021,5,18.29,17.08,14.64,16.954,B,1,2,0.415989921
1694,2022,0,11.44,15.36,17.13,14.2345,B,1,1,0.428217408
1695,2020,7,19.36,15.18,13.36,16.397,B,1,2,0.404024305
1696,2021,3,14.41,16.88,17.69,16.0945,B,1,1,0.472229556
1697,2022,3,16.51,15.63,15.03,15.832,B,1,2,0.405687985
1698,2019,4,18.74,16.58,17.33,17.6315,A,1,1,0.473364478
1699,2020,3,14.31,12.91,17.08,14.5125,B,1,2,0.45698106
1700,2023,10,11.46,16.76,16.17,14.4925,B,1,2,0.504146941
1701,2019,6,20.0,13.87,16.35,16.942,B,1,1,0.468681683
1702,2020,8,14.57,16.55,17.28,15.9405,B,1,1,0.512048211
1703,2023,2,14.28,17.34,16.76,15.971,B,1,2,0.438942466
1704,2022,8,12.0,14.86,15.92,13.981,C,0,1,0.47807458
1705,2023,0,10.19,11.27,18.17,12.563,C,1,1,0.454292463
1706,2019,1,13.46,13.98,12.86,13.492,C,1,2,0.331470497
1707,2023,2,14.67,9.09,16.68,13.2195,C,1,2,0.437024553
1708,2021,5,15.12,18.68,19.23,17.3935,A,0,1,0.530770314
1709,2019,6,12.33,14.85,15.64,14.0395,B,1,2,0.450980783
1710,2020,4,15.98,20.0,16.13,17.4245,A,1,1,0.443150002
1711,2021,3,13.16,14.86,18.81,15.1675,B,0,2,0.500184148
1712,2023,4,14.52,16.6,17.13,15.9005,B,1,2,0.468230056
1713,2020,4,17.16,11.4,15.68,14.774,B,1,1,0.431963741
1714,2020,2,12.93,17.07,19.04,15.9065,B,1,2,0.496035266
1715,2019,3,11.21,15.73,16.08,14.0095,B,1,1,0.431983518
1716,2023,3,16.77,14.9,17.41,16.2755,B,0,1,0.465258913
1717,2021,6,14.13,17.04,18.2,16.166,B,1,1,0.514900426
1718,2023,6,14.82,13.73,16.8,14.9335,B,1,1,0.48010816
1719,2020,8,16.48,17.39,14.64,16.3385,B,1,2,0.446053087
1720,2019,5,9.32,14.43,14.19,12.326,C,1,1,0.404760687
1721,2022,12,18.76,16.64,16.58,17.473,A,1,2,0.534447689
1722,2021,4,14.41,15.53,14.12,14.7295,B,1,2,0.392944546
1723,2023,9,11.21,17.44,16.87,14.8055,B,1,2,0.511652173
1724,2020,3,11.9,16.13,19.19,15.203,B,1,2,0.50968225
1725,2021,6,18.21,15.93,19.12,17.6395,A,1,1,0.537881968
1726,2020,4,14.65,14.68,17.3,15.323,B,1,2,0.472485567
1727,2023,5,17.45,12.48,14.71,15.0255,B,1,1,0.417665232
1728,2020,3,17.82,13.68,18.13,16.4485,B,0,1,0.483127027
1729,2022,13,12.0,20.0,18.1,16.325,B,1,1,0.582471761
1730,2021,1,15.88,13.63,16.62,15.2775,B,0,1,0.425540967
1731,2023,1,20.0,14.56,14.04,16.606,B,0,2,0.360881897
1732,2019,6,15.67,16.73,9.83,14.581,B,1,1,0.305852245
1733,2022,6,15.83,16.45,17.8,16.5395,B,1,2,0.504965456
1734,2022,6,13.29,12.55,11.5,12.5835,C,0,1,0.347423469
1735,2023,1,15.75,17.21,17.44,16.6835,B,1,1,0.446107062
1736,2020,4,11.47,19.33,9.5,13.7285,C,1,1,0.277514711
1737,2020,8,13.78,15.48,19.83,15.8875,B,1,1,0.575757248
1738,2019,14,7.62,12.84,19.14,12.327,C,1,2,0.618435418
1739,2023,13,9.22,12.55,13.43,11.438,C,0,1,0.46576074
1740,2021,4,12.82,13.2,19.21,14.5505,B,0,1,0.520209911
1741,2022,6,13.63,16.84,17.47,15.7135,B,1,2,0.49675499
1742,2019,1,12.31,13.95,16.56,13.9465,C,1,2,0.424082013
1743,2022,2,8.36,15.3,16.73,12.8815,C,1,1,0.438327468
1744,2019,2,12.57,13.74,18.49,14.4595,B,1,1,0.482274434
1745,2023,2,18.74,14.35,12.85,15.731,B,1,2,0.341255398
1746,2020,2,17.13,19.66,13.88,17.203,A,1,2,0.366968021
1747,2020,4,18.27,18.9,18.32,18.503,A,0,1,0.497883967
1748,2020,7,16.27,18.23,18.34,17.4735,A,0,2,0.52841753
1749,2019,11,16.8,13.85,18.23,16.125,B,1,1,0.565733719
1750,2022,3,13.99,14.56,18.47,15.3095,B,1,2,0.491721909
1751,2020,6,15.7,15.52,15.85,15.6745,B,1,1,0.456332826
1752,2022,4,20.0,19.2,18.6,19.37,A,1,2,0.505108901
1753,2023,0,15.39,19.23,17.91,17.364,A,1,2,0.447776074
1754,2022,1,13.34,20.0,15.28,16.156,B,1,2,0.391898744
1755,2021,2,7.69,16.81,13.02,12.2145,C,1,2,0.345581075
1756,2020,3,14.2,17.3,16.54,15.87,B,0,2,0.443481376
1757,2022,3,9.63,15.7,14.86,13.062,C,1,1,0.401546129
1758,2019,1,14.3,14.97,16.86,15.1745,B,1,1,0.431427032
1759,2021,2,12.68,13.5,16.96,14.037,B,1,1,0.444041105
1760,2022,7,14.06,19.73,16.61,16.682,B,1,1,0.485214518
1761,2020,8,10.62,13.48,13.67,12.3835,C,1,2,0.42180922
1762,2019,9,18.58,20.0,18.19,18.9795,A,1,1,0.544759916
1763,2021,4,16.33,20.0,18.46,18.147,A,1,2,0.501459248
1764,2022,9,17.25,15.1,16.13,16.2175,B,1,2,0.493294698
1765,2023,9,14.62,13.18,18.59,15.1085,B,1,2,0.554687807
1766,2020,2,15.08,17.34,14.18,15.646,B,1,2,0.374466998
1767,2020,4,20.0,12.36,16.99,16.5735,B,1,1,0.464745427
1768,2023,7,15.61,19.87,14.66,16.8635,B,1,2,0.436503226
1769,2021,4,13.53,18.34,16.78,16.026,B,1,2,0.459595436
1770,2022,6,18.84,15.24,10.84,15.58,B,1,1,0.330943321
1771,2023,0,18.26,17.72,18.37,18.0985,A,1,1,0.459132605
1772,2019,5,16.23,17.65,14.79,16.367,B,1,2,0.419750441
1773,2019,6,15.69,16.52,17.41,16.4105,B,1,1,0.495302334
1774,2020,3,10.98,15.48,16.5,13.935,C,1,2,0.442540794
1775,2022,6,13.46,12.19,12.05,12.663,C,1,1,0.361308203
1776,2023,5,15.04,16.55,10.6,14.4585,B,1,1,0.315005222
1777,2023,3,20.0,18.62,14.6,18.167,A,1,2,0.395011922
1778,2019,15,13.86,13.91,16.79,14.61,B,1,2,0.569832453
1779,2023,12,13.21,20.0,16.81,16.4865,B,1,2,0.540349494
1780,2019,16,17.19,12.45,12.95,14.471,B,1,2,0.483842445
1781,2023,6,13.57,12.21,18.14,14.2365,B,1,1,0.513521571
1782,2021,1,15.07,14.96,13.14,14.549,B,1,2,0.338448213
1783,2022,4,12.21,20.0,19.32,16.714,B,1,1,0.522967681
1784,2020,5,14.42,20.0,14.93,16.5005,B,1,2,0.423257057
1785,2021,1,15.78,16.96,13.41,15.6005,B,1,1,0.345227354
1786,2022,7,12.23,19.4,10.13,14.2145,B,1,1,0.323171825
1787,2022,4,14.06,16.42,15.74,15.306,B,1,2,0.433473706
1788,2020,8,15.39,18.85,15.78,16.6985,B,1,2,0.474508087
1789,2023,2,14.71,14.48,16.45,15.0645,B,1,2,0.431366799
1790,2022,7,16.41,15.43,16.65,16.127,B,1,1,0.486210098
1791,2019,4,17.04,14.53,13.85,15.364,B,1,2,0.386225758
1792,2020,1,16.47,13.9,18.31,16.0305,B,0,2,0.467692241
1793,2020,4,14.7,14.44,15.87,14.9015,B,1,1,0.436742829
1794,2022,6,13.08,17.63,16.58,15.5475,B,1,2,0.474550717
1795,2023,4,16.07,14.63,14.19,15.096,B,1,2,0.394711613
1796,2022,3,15.54,19.05,18.42,17.4885,A,1,2,0.490576747
1797,2020,2,17.34,10.14,9.26,12.8,C,1,1,0.251505155
1798,2023,3,20.0,17.7,17.77,18.6375,A,1,2,0.474186425
1799,2022,4,12.22,16.61,17.02,14.9565,B,1,1,0.465414343
1800,2022,3,19.24,14.91,12.99,16.162,B,1,2,0.354836325
1801,2021,2,9.43,17.27,17.43,14.174,B,1,1,0.455694497
1802,2023,3,16.28,18.6,18.51,17.6495,A,1,2,0.492771731
1803,2022,6,15.99,14.49,13.86,14.9325,B,1,2,0.406507142
1804,2019,0,10.71,16.85,16.33,14.264,B,1,1,0.408218842
1805,2019,2,13.17,11.04,17.46,13.497,C,1,1,0.456425266
1806,2019,8,15.21,12.85,15.96,14.5715,B,1,1,0.478898763
1807,2021,5,16.42,13.77,17.17,15.68,B,1,2,0.479292397
1808,2019,13,14.69,12.79,13.83,13.81,C,1,1,0.475723919
1809,2019,5,16.07,18.08,15.78,16.701,B,1,2,0.444378074
1810,2019,1,16.26,14.08,14.95,15.1695,B,1,2,0.38383283
1811,2019,2,13.4,13.22,17.99,14.4845,B,0,2,0.469807432
1812,2022,6,13.49,16.92,14.27,14.8855,B,1,1,0.416784863
1813,2020,6,13.41,15.13,17.26,14.9745,B,1,2,0.491491447
1814,2021,2,11.39,12.64,16.88,13.2,C,1,1,0.442067591
1815,2021,4,13.15,17.69,18.13,15.984,B,1,2,0.493223148
1816,2020,7,11.82,17.34,9.64,13.207,C,1,1,0.311115395
1817,2023,2,13.62,18.09,16.43,15.887,B,1,1,0.430727645
1818,2019,6,16.68,19.36,13.04,16.708,B,0,1,0.386019124
1819,2021,6,18.75,11.96,14.47,15.3035,B,1,1,0.421848551
1820,2021,9,13.61,13.35,17.63,14.524,B,1,2,0.530779698
1821,2019,9,16.79,16.06,7.34,14.172,B,1,2,0.273507662
1822,2023,4,11.04,13.35,17.38,13.4335,C,1,2,0.474526602
1823,2022,1,16.11,18.08,17.16,17.062,A,1,2,0.439123973
1824,2020,5,16.39,15.08,14.37,15.4265,B,1,1,0.40913477
1825,2020,4,17.73,16.0,19.05,17.4545,A,1,2,0.516319262
1826,2021,1,20.0,16.95,15.25,17.745,A,0,1,0.391362369
1827,2023,5,17.73,18.17,16.51,17.579,A,1,2,0.462692511
1828,2022,4,16.89,15.34,17.88,16.595,B,1,2,0.486938828
1829,2019,6,15.67,13.87,17.88,15.5925,B,0,1,0.50689865
1830,2022,2,18.5,15.06,15.83,16.6285,B,1,2,0.415649286
1831,2021,3,15.7,19.7,16.37,17.2675,A,0,1,0.439342481
1832,2019,2,19.17,18.82,17.27,18.5725,A,1,1,0.451841297
1833,2022,5,17.21,14.71,18.82,16.7375,B,1,2,0.520426515
1834,2020,4,16.02,19.94,19.58,18.282,A,1,1,0.5295008
1835,2022,6,16.9,18.6,17.64,17.68,A,1,2,0.500893598
1836,2021,10,19.58,13.25,15.77,16.412,B,1,2,0.49432992
1837,2019,3,13.45,18.16,17.24,16.046,B,1,1,0.461106253
1838,2021,8,13.3,17.66,16.06,15.516,B,1,2,0.481449235
1839,2021,3,15.31,17.17,13.42,15.4885,B,1,2,0.365448743
1840,2021,15,15.01,20.0,10.85,15.7165,B,1,2,0.421164392
1841,2021,2,16.17,17.6,11.88,15.598,B,1,1,0.316886654
1842,2023,3,16.08,14.67,18.63,16.224,B,1,2,0.495798143
1843,2020,2,11.47,16.51,16.6,14.5165,B,1,2,0.435067857
1844,2023,6,11.81,16.8,16.24,14.664,B,1,1,0.465971645
1845,2019,3,14.2,16.92,15.47,15.4695,B,1,1,0.41667459
1846,2020,6,14.86,17.63,14.53,15.747,B,1,2,0.42325133
1847,2019,11,14.66,13.2,13.09,13.7565,C,1,2,0.437319193
1848,2021,3,12.91,15.85,17.33,15.044,B,1,2,0.463246002
1849,2019,6,15.23,14.95,12.04,14.3345,B,1,2,0.360896331
1850,2019,4,14.11,18.27,16.53,16.171,B,1,2,0.453155675
1851,2021,10,15.48,12.16,12.27,13.5155,C,1,1,0.406719827
1852,2021,2,19.71,14.91,18.77,17.795,A,0,2,0.489262656
1853,2020,3,14.65,15.93,15.13,15.218,B,1,2,0.408186762
1854,2020,5,15.51,16.16,10.31,14.4375,B,1,1,0.307808489
1855,2021,1,10.39,16.18,14.03,13.3265,C,1,2,0.36075463
1856,2020,1,13.28,15.91,10.47,13.498,C,1,2,0.271808868
1857,2022,4,17.91,13.55,19.89,16.879,B,1,1,0.537251795
1858,2022,1,12.06,14.24,13.02,13.063,C,1,1,0.335407451
1859,2020,1,11.44,19.78,15.19,15.2965,B,1,2,0.389740209
1860,2023,6,20.0,14.3,16.91,17.2325,A,0,1,0.482790237
1861,2020,0,14.3,13.76,17.44,14.896,B,1,1,0.435971583
1862,2019,8,15.18,17.33,18.98,16.8825,B,1,2,0.554402153
1863,2021,4,14.77,20.0,18.9,17.633,A,1,1,0.512466975
1864,2022,5,20.0,14.04,14.5,16.539,B,1,1,0.412538923
1865,2020,5,18.62,15.45,16.75,17.043,A,1,2,0.468835905
1866,2021,1,10.48,13.3,19.5,13.722,C,0,2,0.497530279
1867,2019,3,16.22,15.44,18.58,16.537,B,1,2,0.494624562
1868,2022,13,12.1,15.78,15.98,14.358,B,1,1,0.529492931
1869,2022,4,15.71,17.85,18.18,17.0765,A,1,2,0.494459583
1870,2019,9,16.1,13.7,16.36,15.325,B,0,1,0.499069347
1871,2023,6,16.86,15.84,13.47,15.6555,B,1,2,0.396668034
1872,2019,3,18.33,11.66,10.95,14.1505,B,0,2,0.303870931
1873,2019,7,19.51,19.22,14.6,18.181,A,1,2,0.434954088
1874,2021,11,12.6,14.93,15.7,14.1905,B,0,1,0.502543984
1875,2019,7,13.51,13.03,17.66,14.3795,B,1,1,0.511527486
1876,2021,5,8.02,13.14,15.43,11.6645,C,0,2,0.43585156
1877,2022,3,17.55,18.54,17.91,17.9865,A,1,1,0.47786219
1878,2023,5,11.11,12.74,13.22,12.208,C,1,2,0.380498157
1879,2021,4,18.37,15.48,19.27,17.5835,A,0,2,0.52167959
1880,2019,7,16.64,18.26,15.06,16.812,B,1,2,0.446460566
1881,2019,5,12.2,20.0,17.69,16.3025,B,1,1,0.492321923
1882,2019,4,12.8,11.72,13.92,12.702,C,1,1,0.388099338
1883,2023,8,17.6,16.39,14.32,16.3565,B,1,1,0.438120125
1884,2020,6,19.88,13.27,18.09,17.119,A,1,2,0.512212045
1885,2021,7,20.0,12.83,14.05,16.003,B,1,2,0.421243426
1886,2023,5,14.72,14.81,16.43,15.179,B,1,2,0.460689612
1887,2020,8,19.11,18.94,18.44,18.883,A,1,1,0.541118465
1888,2020,2,15.04,19.76,16.68,17.102,A,1,1,0.437041387
1889,2021,2,11.66,16.3,13.72,13.799,C,1,1,0.363005055
1890,2022,7,19.36,20.0,14.38,18.339,A,0,1,0.429451519
1891,2021,7,20.0,18.12,18.02,18.847,A,1,2,0.520441478
1892,2023,3,16.36,11.88,15.2,14.502,B,1,1,0.409925456
1893,2023,5,15.69,14.68,17.69,15.8365,B,1,2,0.492243206
1894,2023,3,15.21,12.16,13.04,13.6,C,1,1,0.355927502
1895,2019,8,16.91,17.48,17.01,17.1345,A,1,1,0.50535015
1896,2020,0,15.28,12.68,18.52,15.18,B,0,2,0.463030952
1897,2022,7,16.79,12.98,16.8,15.459,B,1,1,0.490098167
1898,2019,7,16.61,18.37,12.17,16.116,B,1,2,0.374209447
1899,2019,5,13.9,13.67,17.61,14.747,B,1,2,0.490288725
1900,2021,19,12.07,15.64,15.31,14.1295,B,1,2,0.572776221
1901,2022,6,17.78,14.51,18.51,16.818,B,1,1,0.522857232
1902,2022,3,12.2,12.0,12.7,12.255,C,1,2,0.347387083
1903,2023,10,19.34,15.17,19.07,17.813,A,1,2,0.576749304
1904,2021,2,8.75,20.0,17.57,14.8925,B,1,2,0.459157585
1905,2023,9,17.32,20.0,17.96,18.418,A,1,2,0.539017407
1906,2021,7,13.22,14.64,17.14,14.697,B,1,2,0.498552996
1907,2019,4,11.51,15.28,18.46,14.567,B,0,1,0.501566778
1908,2023,0,16.18,16.2,17.77,16.5845,B,0,1,0.444193793
1909,2019,0,14.34,18.43,15.76,16.1265,B,1,1,0.394076671
1910,2021,6,17.21,18.31,14.37,16.885,B,1,1,0.419211962
1911,2020,4,19.02,16.81,16.43,17.599,A,1,1,0.450711705
1912,2023,3,13.97,18.15,16.28,16.0105,B,1,2,0.437053171
1913,2023,7,17.67,15.79,12.94,15.8295,B,1,2,0.393504361
1914,2019,4,15.51,19.74,19.43,17.9705,A,1,2,0.525780997
1915,2021,8,13.22,15.58,18.68,15.411,B,1,1,0.546932855
1916,2020,5,13.06,13.66,13.65,13.4175,C,1,1,0.391276785
1917,2022,5,11.41,15.73,19.65,14.982,B,1,2,0.541271848
1918,2020,5,15.36,18.92,17.79,17.2135,A,1,1,0.494696052
1919,2019,6,10.47,14.87,13.33,12.725,C,1,1,0.39315864
1920,2019,6,14.66,19.47,16.92,16.9085,B,1,1,0.483034694
1921,2023,4,14.07,12.48,18.61,14.6485,B,1,1,0.50532477
1922,2021,9,10.66,15.58,11.83,12.6745,C,1,2,0.385662822
1923,2020,3,18.22,15.09,17.78,17.0145,A,1,1,0.474523635
1924,2020,14,8.92,16.08,17.62,13.601,C,1,1,0.580508677
1925,2020,6,17.1,10.82,17.77,15.0695,B,1,2,0.504156908
1926,2022,6,13.41,19.09,19.15,16.833,B,1,2,0.538779646
1927,2020,4,12.96,14.06,18.89,14.8275,B,1,1,0.512339663
1928,2020,3,18.13,15.7,17.37,17.0895,A,1,2,0.464370548
1929,2021,6,14.18,11.76,14.67,13.4555,C,1,1,0.426784075
1930,2021,5,19.03,14.68,14.37,16.3425,B,0,2,0.409338403
1931,2022,7,17.47,17.78,18.66,17.876,A,1,1,0.536415226
1932,2023,5,11.94,14.59,17.19,14.18,B,1,1,0.479655144
1933,2019,8,15.59,15.14,14.34,15.12,B,1,2,0.438548509
1934,2021,5,13.38,11.95,14.72,13.2145,C,0,1,0.417889901
1935,2022,3,14.43,11.56,14.25,13.3805,C,1,2,0.386172232
1936,2020,5,14.01,17.24,18.47,16.2555,B,1,2,0.511769699
1937,2020,2,13.96,14.82,17.9,15.246,B,1,2,0.467599401
1938,2019,3,20.0,16.39,18.97,18.479,A,1,2,0.504199616
1939,2019,8,16.93,16.68,16.64,16.77,B,1,2,0.495979828
1940,2022,4,18.28,14.16,14.3,15.843,B,1,2,0.397508508
1941,2022,12,16.79,17.55,16.16,16.8985,B,1,2,0.524076796
1942,2019,1,19.29,15.67,12.99,16.448,B,1,2,0.334746644
1943,2023,5,20.0,16.74,19.51,18.7365,A,0,1,0.537829954
1944,2023,3,12.89,18.92,13.6,15.178,B,1,1,0.370086912
1945,2019,6,15.12,10.57,16.25,13.81,C,1,1,0.466246851
1946,2019,2,12.96,14.1,12.81,13.3215,C,1,2,0.340220875
1947,2020,11,12.36,16.43,14.48,14.3145,B,1,1,0.472068816
1948,2020,5,13.47,13.32,17.27,14.3675,B,1,2,0.48179794
1949,2020,3,14.55,18.91,14.41,16.041,B,0,1,0.390186913
1950,2019,3,16.81,20.0,14.4,17.324,A,1,2,0.39009761
1951,2020,1,12.06,18.85,10.75,14.109,B,1,2,0.278754926
1952,2019,10,11.83,15.45,16.38,14.2345,B,1,2,0.509593743
1953,2021,10,16.08,18.57,16.97,17.174,A,1,2,0.524302154
1954,2021,3,10.73,18.51,16.4,14.8705,B,1,1,0.439934467
1955,2019,7,13.63,14.28,18.0,14.95,B,1,2,0.519944425
1956,2020,5,12.96,16.99,14.43,14.738,B,1,1,0.410807115
1957,2023,2,14.59,13.44,11.54,13.425,C,0,1,0.30838611
1958,2020,1,7.26,17.21,16.25,12.99,C,1,2,0.41635313
1959,2022,15,17.42,17.67,17.53,17.535,A,1,1,0.588267623
1960,2021,3,10.64,14.88,17.85,13.9265,C,1,2,0.476338688
1961,2022,4,14.19,19.98,16.95,16.9065,B,0,1,0.46362578
1962,2021,3,14.45,14.96,15.17,14.8085,B,1,2,0.409344807
1963,2020,5,10.91,20.0,13.93,14.8465,B,1,2,0.398177147
1964,2023,6,15.82,16.53,14.13,15.646,B,1,2,0.413183772
1965,2022,4,14.45,16.68,18.39,16.2155,B,0,1,0.499860019
1966,2021,9,20.0,15.25,17.02,17.5925,A,0,1,0.515516009
1967,2023,9,10.18,16.94,18.08,14.521,B,1,1,0.54208146
1968,2022,3,16.8,16.84,12.99,15.8615,B,1,2,0.354724163
1969,2023,5,10.23,17.77,13.42,13.6665,C,0,2,0.385518945
1970,2022,6,15.66,17.8,11.9,15.469,B,1,2,0.357519847
1971,2022,5,18.4,16.02,15.67,16.8845,B,1,2,0.441676833
1972,2022,0,12.42,18.39,16.48,15.5245,B,0,2,0.412047677
1973,2021,5,16.9,14.16,14.03,15.2235,B,1,2,0.400713575
1974,2019,3,19.29,17.45,15.7,17.7485,A,1,2,0.422621619
1975,2021,1,10.8,12.0,17.34,12.855,C,1,2,0.443619191
1976,2020,11,13.08,17.22,18.38,15.854,B,1,2,0.569428899
1977,2022,2,12.16,15.43,18.12,14.7945,B,1,1,0.473024094
1978,2022,6,17.5,17.6,19.16,17.95,A,1,1,0.538976929
1979,2019,6,15.82,19.42,16.66,17.29,A,1,2,0.476607202
1980,2021,0,20.0,20.0,15.72,18.93,A,1,1,0.393092468
1981,2020,10,13.31,11.84,16.91,13.6955,C,0,2,0.522708989
1982,2021,2,15.9,20.0,18.38,17.955,A,1,1,0.479453781
1983,2020,1,17.6,18.48,15.87,17.4755,A,1,2,0.406761407
1984,2023,9,16.46,20.0,16.15,17.6215,A,1,1,0.493857527
1985,2020,1,16.68,16.33,15.85,16.35,B,0,1,0.406264812
1986,2019,5,15.9,12.64,18.08,15.304,B,1,2,0.501932752
1987,2023,3,11.95,16.62,15.54,14.482,B,1,2,0.418560769
1988,2022,10,15.49,17.42,17.45,16.6555,B,0,1,0.536197839
1989,2023,8,16.6,16.4,14.02,15.885,B,1,1,0.4305281
1990,2020,6,9.76,14.16,17.38,13.205,C,1,1,0.494567978
1991,2021,13,18.6,15.62,15.15,16.6945,B,1,1,0.508767873
1992,2023,11,17.79,14.17,17.98,16.5705,B,0,1,0.559512298
1993,2021,4,14.48,12.17,17.38,14.3965,B,1,1,0.474406429
1994,2022,4,14.09,12.97,12.23,13.233,C,1,1,0.34574221
1995,2019,5,16.15,18.77,14.96,16.7695,B,1,1,0.423938151
1996,2022,1,9.97,13.2,19.49,13.4805,C,1,1,0.497219375
1997,2019,11,18.66,15.99,17.79,17.508,A,1,2,0.554687232
1998,2023,5,15.17,14.66,18.38,15.794,B,1,1,0.509485055
1999,2021,0,17.02,15.37,14.17,15.73,B,1,1,0.354342613
2000,2019,1,15.81,16.71,17.36,16.5125,B,1,2,0.443969589
2001,2021,2,20.0,16.44,17.35,18.0915,A,0,2,0.453789326
2002,2021,1,15.98,16.88,12.9,15.525,B,1,1,0.332428259
2003,2021,4,13.29,17.23,11.3,14.1715,B,1,2,0.322452091
2004,2019,11,14.19,13.42,18.16,14.913,B,1,2,0.563954303
2005,2020,3,10.93,17.43,17.72,14.9025,B,1,1,0.472894765
2006,2023,1,14.99,13.47,15.89,14.683,B,1,1,0.407307247
2007,2021,4,15.66,10.54,10.96,12.693,C,1,1,0.314121307
2008,2019,6,15.29,16.83,19.06,16.7715,B,1,2,0.536493731
2009,2023,4,14.78,16.09,16.1,15.5685,B,1,2,0.442398789
2010,2023,6,16.32,15.41,14.05,15.434,B,0,1,0.411275707
2011,2023,6,15.56,18.43,17.59,17.072,A,1,2,0.499763335
2012,2023,6,12.46,19.11,17.59,16.07,B,1,2,0.499860255
2013,2023,10,13.94,12.89,13.77,13.53,C,1,2,0.444342723
2014,2022,2,14.04,16.15,17.67,15.686,B,1,1,0.46178466
2015,2020,3,19.11,15.73,13.64,16.5595,B,0,1,0.37098785
2016,2023,4,12.73,16.69,18.56,15.5735,B,1,2,0.504016985
2017,2023,18,15.43,14.32,12.49,14.3065,B,1,1,0.492160049
2018,2020,0,12.61,18.92,14.18,15.211,B,1,1,0.354487211
2019,2022,6,16.85,17.82,9.8,15.427,B,0,2,0.304945397
2020,2022,4,15.14,17.27,19.69,17.023,A,1,1,0.532353943
2021,2023,4,10.61,14.72,16.16,13.436,C,1,1,0.444099831
2022,2022,0,15.97,15.35,19.01,16.513,B,1,2,0.475342297
2023,2019,12,8.87,16.81,19.22,14.2365,B,0,1,0.600470846
2024,2022,4,13.29,16.39,18.28,15.6225,B,1,1,0.496896637
2025,2020,3,15.7,15.22,18.17,16.1495,B,1,2,0.484272119
2026,2021,3,7.05,15.64,16.74,12.479,C,1,1,0.448478282
2027,2019,4,13.15,13.69,14.35,13.639,C,1,1,0.398720552
2028,2021,7,7.4,18.59,13.46,12.8315,C,1,2,0.406435271
2029,2023,6,17.65,14.86,13.56,15.651,B,1,2,0.398917978
2030,2020,6,19.17,17.64,17.56,18.232,A,1,2,0.498921214
2031,2023,7,14.92,14.41,15.23,14.819,B,1,2,0.45082608
2032,2021,5,14.78,17.23,17.17,16.235,B,1,1,0.479181424
2033,2023,0,15.1,16.91,9.92,14.4385,B,1,2,0.248091096
2034,2022,4,20.0,18.21,17.06,18.6385,A,1,2,0.466544691
2035,2021,9,20.0,13.81,19.28,17.6535,A,1,1,0.572108055
2036,2021,6,16.83,14.75,17.36,16.2345,B,1,2,0.493938054
2037,2021,4,18.33,17.72,14.56,17.174,A,1,1,0.403966191
2038,2021,1,16.67,16.25,15.95,16.343,B,1,1,0.408658793
2039,2020,1,17.26,16.29,14.28,16.1755,B,1,1,0.367024148
2040,2019,2,10.25,18.08,15.98,14.423,B,1,1,0.419616226
2041,2019,3,9.23,15.22,17.84,13.479,C,0,1,0.475888916
2042,2021,6,10.61,16.77,17.4,14.4635,B,1,2,0.495106323
2043,2019,1,12.82,14.45,14.63,13.843,C,1,2,0.375663749
2044,2023,10,10.19,14.29,18.16,13.6175,C,1,1,0.554016336
2045,2020,2,19.32,17.15,18.09,18.253,A,1,2,0.472307276
2046,2023,10,7.18,15.91,18.49,13.063,C,1,1,0.562374283
2047,2022,6,13.78,20.0,17.28,16.832,B,1,1,0.491961931
2048,2021,5,19.69,14.81,18.92,17.7895,A,1,2,0.52288933
2049,2021,8,13.71,14.13,19.16,15.2195,B,1,1,0.559033065
2050,2023,2,9.61,14.0,18.39,13.3415,C,1,2,0.479658023
2051,2019,9,9.99,19.75,17.82,15.3635,B,1,1,0.535580112
2052,2019,5,15.88,15.39,18.44,16.3485,B,1,1,0.51094659
2053,2023,14,9.49,17.99,12.33,13.175,C,0,1,0.44829602
2054,2023,6,14.4,11.94,19.13,14.7215,B,0,1,0.538224862
2055,2023,4,10.19,12.76,13.69,11.9645,C,1,1,0.382150608
2056,2023,5,19.31,11.7,16.99,16.0665,B,1,1,0.474635219
2057,2019,11,13.14,19.03,12.36,15.0065,B,1,2,0.418986624
2058,2023,8,17.76,14.79,11.03,15.038,B,1,1,0.355764152
2059,2023,9,20.0,15.83,17.87,18.008,A,1,1,0.536695424
2060,2022,3,13.42,16.81,19.39,16.099,B,1,1,0.514758701
2061,2019,6,17.21,15.32,13.16,15.536,B,0,2,0.389112002
2062,2021,1,18.15,16.75,19.04,17.8825,A,0,2,0.485973287
2063,2020,6,16.2,16.98,14.31,16.0005,B,1,2,0.417821773
2064,2023,5,15.01,18.55,14.9,16.2215,B,1,1,0.422544858
2065,2023,10,15.83,18.59,17.13,17.121,A,1,2,0.528293964
2066,2023,6,11.58,14.88,14.29,13.4125,C,1,2,0.417297534
2067,2020,8,19.33,19.07,17.16,18.6965,A,1,2,0.509007955
2068,2020,3,17.24,16.79,14.52,16.4025,B,1,1,0.392900944
2069,2022,5,14.05,17.38,9.9,14.178,B,1,2,0.297529096
2070,2021,6,14.81,15.01,15.84,15.1375,B,1,2,0.456048656
2071,2021,2,13.92,10.02,18.86,13.79,C,0,1,0.491514013
2072,2023,2,10.84,18.68,17.36,15.214,B,1,1,0.454055835
